Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Dietrich Bonhoeffer, Theologian and Martyr, 1945 [6] Red",09/04/2014,,,,TRUE,FALSE,"Dietrich Bonhoeffer, Theologian and Martyr, 1945 [6] Red
Wednesday after Fifth Sunday of Lent
Week of Lent 5

Daily Eucharist
Daniel 3:13-28
Psalm 24:1-6
John 8:31-47

Daily Prayer: Returning to God 
Exodus 7:8-24
2 Corinthians 2:14 - 3:6
Mark 10:1-16",Normal,Normal,3
"William Law, Priest, 1761 [6] White",10/04/2014,,,,TRUE,FALSE,"William Law, Priest, 1761 [6] White
Thursday after Fifth Sunday of Lent
Week of Lent 5

Daily Eucharist
Genesis 17:3-9
Psalm 105:1-9
John 8:51-59

Daily Prayer: Returning to God 
Exodus 7:25 - 8:19
2 Corinthians 3:7-18
Mark 10:17-31",Normal,Normal,3
"George Augustus Selwyn, Bishop and Missionary, 1878 [6] White",11/04/2014,,,,TRUE,FALSE,"George Augustus Selwyn, Bishop and Missionary, 1878 [6] White
Friday after Fifth Sunday of Lent
Week of Lent 5

Daily Eucharist
Jeremiah 20:7-13
Psalm 18:1-7
John 10:31-42

Daily Prayer: Returning to God 
Exodus 9:13-35
2 Corinthians 4:1-12
Mark 10:32-45",Normal,Normal,3
"William Forbes, Bishop, 1634 [6] White",12/04/2014,,,,TRUE,FALSE,"William Forbes, Bishop, 1634 [6] White
Saturday after Fifth Sunday of Lent
Week of Lent 5

Daily Eucharist
Ezekiel 37:21b-28
Psalm 121
John 11:45-57

Daily Prayer: Returning to God 
Exodus 10:21 - 11:8
2 Corinthians 4:13-18
Mark 10:46-52",Normal,Normal,3
Sixth Sunday of Lent (Palm Sunday: The beginning of Holy Week) [1] Red or Violet,13/04/2014,,,,TRUE,FALSE,"Sixth Sunday of Lent (Palm Sunday: The beginning of Holy Week) [1] Red or Violet
Holy Week (Week of Lent 6)

Eucharist
Liturgy of the Palms
Matthew 21:1-11
Psalm 118:1-2, 19-29

Liturgy of the Passion
Isaiah 50:4-9a
Psalm 31:9-16
Philippians 2:5-11
Matthew 26:14 - 27:66 or Matthew 27:11-54

Daily Prayer: The Suffering Christ 

Morning
Zechariah 9:9-12
1 Timothy 6:12-16

Evening
Zechariah 12:9-11; 13:1, 7-9
Luke 19:41-48",Normal,Normal,3
Monday of Holy Week [1] Red or Violet,14/04/2014,,,,TRUE,FALSE,"Monday of Holy Week [1] Red or Violet
Holy Week (Week of Lent 6)

Daily Eucharist
Isaiah 42:1-9
Psalm 36:5-11
Hebrews 9:11-15
John 12:1-11

Daily Prayer: The Suffering Christ 
Lamentations 1:1-2, 6-12
2 Corinthians 1:1-7
Mark 11:12-25",Normal,Normal,3
Tuesday of Holy Week [1] Red or Violet,15/04/2014,,,,TRUE,FALSE,"Tuesday of Holy Week [1] Red or Violet
Holy Week (Week of Lent 6)

Daily Eucharist
Isaiah 49:1-7
Psalm 71:1-14
1 Corinthians 1:18-31
John 12:20-36

Daily Prayer: The Suffering Christ 
Lamentations 1:17-22
2 Corinthians 1:8-22
Mark 11:27-33",Normal,Normal,3
Wednesday of Holy Week [1] Red or Violet,16/04/2014,,,,TRUE,FALSE,"Wednesday of Holy Week [1] Red or Violet
Holy Week (Week of Lent 6)

Daily Eucharist
Isaiah 50:4-9a
Psalm 70
Hebrews 12:1-3
John 13:21-32

Daily Prayer: The Suffering Christ 
Lamentations 2:1-9
2 Corinthians 1:23 - 2:11
Mark 12:1-11",Normal,Normal,3
Maundy Thursday [1] White at the Eucharist,17/04/2014,,,,TRUE,FALSE,"MAUNDY THURSDAY [1] White at the Eucharist
Holy Week (Week of Lent 6)

Eucharist
Exodus 12:1-4, (5-10), 11-14
Psalm 116:1-2, 12-19
1 Corinthians 11:23-26
John 13:1-17, 31b-35

Daily Prayer: The Suffering Christ 
Lamentations 2:10-18
1 Corinthians 10:14-17; 11:27-32
Mark 14:12-25",Normal,Normal,3
Good Friday [1] Red for the Liturgy; Hangings removed,18/04/2014,,,,TRUE,FALSE,"GOOD FRIDAY [1] Red for the Liturgy; Hangings removed
Holy Week (Week of Lent 6)

HOLY COMMUNION
Isaiah 52:13 - 53:12
Psalm 22
Hebrews 10:16-25 or Hebrews 4:14-16; 5:7-9
John 18:1 - 19:42

Daily Prayer: The Suffering Christ 
Lamentations 3:1-9, 19-33
1 Peter 1:10-20
Morning: John 13:36-38
Evening: John 19:38-42
",Normal,Normal,3
Holy Saturday (Easter Eve) [1] Hangings removed; White at the Easter Vigil,19/04/2014,,,,TRUE,FALSE,"HOLY SATURDAY (EASTER EVE) [1] Hangings removed; White at the Easter Vigil
Holy Week (Week of Lent 6)

AT SERVICES OTHER THAN THE EASTER VIGIL
Job 14:1-14 or Lamentations 3:1-9, 19-24
Psalm 31:1-4, 15-16
1 Peter 4:1-8
Matthew 27:57-66 or John 19:38-42

Daily Prayer: The Suffering Christ 
Job 19:21-27a
Morning: Hebrews 4:1-16
Evening: Romans 8:1-11

EASTER VIGIL
A minimum of three Old Testament readings (with their psalm or canticle) should be chosen. The reading from Exodus 14 should always be used.
Genesis 1:1-2:4a / Psalm 136:1-9, 23-26
Genesis 7:1-5,11-18; 8:6-18; 9:8-13 / Psalm 46
Genesis 22:1-18 / Psalm 16
Exodus 14:10-31; 15:20-21 / Canticle: Exodus 15:1b-13, 17-18
Isaiah 55:1-11 / Canticle: Isaiah 12:2-6
Baruch 3:9-15, 32 - 4:4 or Proverbs 8:1-8, 19-21; 9:4b-6 / Psalm 19
Ezekiel 36:24-28 / Psalms 42 and 43
Ezekiel 37:1-14 / Psalm 143
Zephaniah 3:14-20 / Psalm 98

New Testament reading
Romans 6:3-11
Gradual Psalm: Psalm 114
Gospel (Year A): Matthew 28:1-10",Normal,Normal,3
EASTER DAY [1] White,20/04/2014,,,,TRUE,FALSE,"EASTER DAY [1] White
Week of Easter

Eucharist
Acts 10:34-43 or Jeremiah 31:1-6
Psalm 118:1-2, 14-24
Colossians 3:1-4 or Acts 10:34-43
John 20:1-8 or Matthew 28:1-10

The following readings are for occasions when the main (Eucharistic) Easter service must be late in the day. They are not intended for Evening Prayer on Easter Day.

Isaiah 25:6-9
Psalm 114
1 Corinthians 5:6b-8
Luke 24:13-49

Daily Prayer: New Life: The Lord
Ezekiel 37:1-14
1 Corinthians 15:1-11
Luke 24:13-35

Alternative Psalms
Morning: Psalms 114 and 117
Evening: Psalm 66",Normal,Normal,3
Monday of Easter week,21/04/2014,,,,TRUE,FALSE,"Monday of Easter week
Week of Easter

Eucharist
Acts 2:14, 22-32
Psalm 16:1, 5-11
Matthew 28:8-15

Daily Prayer: New Life: The Lord
Exodus 12:1-20
1 Corinthians 15:1-11
Mark 16:1-8",Normal,Normal,3
Tuesday of Easter week,22/04/2014,,,,TRUE,FALSE,"Tuesday of Easter week
Week of Easter

Eucharist
Acts 2:14, 36-41
Psalm 33:1-5, 18-22
John 20:11-18

Daily Prayer: New Life: The Lord
Exodus 12:21-39
1 Corinthians 15:12-28
Mark 16:9-20",Normal,Normal,3
"Wednesday of Easter week (Ordination of the Rt Revd Dr Gregor Duncan, Bishop of Glasgow and Galloway, 2010)",23/04/2014,,,,TRUE,FALSE,"Wednesday of Easter week
(Ordination of the Rt Revd Dr Gregor Duncan, Bishop of Glasgow and Galloway, 2010)
Week of Easter

Eucharist
Acts 3:1-10
Psalm 105:1-9
Luke 24:13-35

Daily Prayer: New Life: The Lord
Exodus 12:40-51
1 Corinthians 15:(29), 30-41
Matthew 28:1-16",Normal,Normal,3
Thursday of Easter week,24/04/2014,,,,TRUE,FALSE,"Thursday of Easter week
Week of Easter

Eucharist
Acts 3:11-26
Psalm 8 or 114
Luke 24:36b-48

Daily Prayer: New Life: The Lord
Exodus 13:1-16
1 Corinthians 15:41-50
Matthew 28:16-20",Normal,Normal,3
Friday of Easter week,25/04/2014,,,,TRUE,FALSE,"Friday of Easter week
Week of Easter

Eucharist
Acts 4:1-12
Psalm 116:1-8
John 21:1-14

Daily Prayer: New Life: The Lord
Exodus 13:17 - 14:4
1 Corinthians 15:51-58
Luke 24:1-12",Normal,Normal,3
Saturday of Easter week,26/04/2014,,,,TRUE,FALSE,"Saturday of Easter week
Week of Easter

Eucharist
Acts 4:13-21
Psalm 118:1-4, 22-29
Mark 16:9-15

Daily Prayer: New Life: The Lord
Exodus 14:5-22
2 Corinthians 4:16 - 5:10
Mark 12:18-27",Normal,Normal,3
Second Sunday of Easter [1] White; SPB First Sunday after Easter,27/04/2014,,,,TRUE,FALSE,"Second Sunday of Easter [1] White; SPB First Sunday after Easter

Eucharist
Acts 2:14a, 22-32
Psalm 16
1 Peter 1:3-9
John 20:19-31

Daily Prayer: New Life: The Lord
Isaiah 26:1-9, 19
Romans 4:13-25
Luke 24:1-12

Alternative Psalms
Morning: Psalm 30:1-5
Evening: Psalm 143:1-11",Normal,Normal,3
"Mark, Evangelist [4] Red (translated from 25 April)",28/04/2014,,,,TRUE,FALSE,"Mark, Evangelist [4] Red (translated from 25 April)

Eucharist
Isaiah 52:7-10
Psalm 2:7-13 or Psalm 119:9-16
Ephesians 4:7-16
Mark 1:1-15 or Mark 13:5-13

Morning Prayer: Festivals
Sirach 2:1-11
Acts 12:25 - 13:3

Evening Prayer: Festivals
Isaiah 62:6-12
2 Timothy 4:1-11

--

George, Patron of England, Martyr, c.303 [6] Red (translated from 23 April)
Monday after Second Sunday of Easter

Daily Eucharist
Acts 4:23-31
Psalm 2
John 3:1-8

Daily Prayer: New Life: The Lord
Exodus 14:21-31
1 Peter 1:1-12
John 14:(1-7), 8-17",Normal,Normal,3
"Catherine of Siena, Mystic and Teacher of the Faith, 1380 [6] White",29/04/2014,,,,TRUE,FALSE,"Catherine of Siena, Mystic and Teacher of the Faith, 1380 [6] White
Tuesday after Second Sunday of Easter

Daily Eucharist
Acts 4:32-37
Psalm 93
John 3:7-15

Daily Prayer
Exodus 15:1-21
1 Peter 1:13-25
John 14:18-31",Normal,Normal,3
"Albert Ernest Laurie, Priest, 1937 [6] White (translated from 26 April)",30/04/2014,,,,TRUE,FALSE,"Albert Ernest Laurie, Priest, 1937 [6] White (translated from 26 April)
Wednesday after Second Sunday of Easter

Daily Eucharist
Acts 5:17-26
Psalm 34:1-8
John 3:16-21

Daily Prayer: New Life: The Lord
Exodus 15:22 - 16:10
1 Peter 2:1-10
John 15:1-11",Normal,Normal,3
"Philip and James, Apostles [4] Red",01/05/2014,,,,TRUE,FALSE,"Philip and James, Apostles [4] Red

Eucharist
Isaiah 30:18-21
Psalm 15 or Psalm 119:1-8
2 Corinthians 4:1-6 or Ephesians 1:3-10
John 14:(1-5), 6-14

Morning Prayer: Festivals
Job 23:1-12
John 1:43-51

Evening Prayer: Festivals
Proverbs 4:7-18
John 12:20-26

--

Thursday after Second Sunday of Easter

Daily Eucharist
Acts 5:27-33
Psalm 34:15-22
John 3:31-36

Daily Prayer: New Life: The Lord
Exodus 16:10-22
1 Peter 2:11-25
John 15:12-27",Normal,Normal,3
"Athenasius, Bishop and Teacher of the Faith, 373 [6] White",02/05/2014,,,,TRUE,FALSE,"Athenasius, Bishop and Teacher of the Faith, 373 [6] White
Friday after Second Sunday of Easter

Daily Eucharist
Acts 5:34-42
Psalm 27:1-8, 17-18
John 6:1-15

Daily Prayer: New Life: The Lord
Exodus 16:23-36
1 Peter 3:13 - 4:6
John 16:1-15",Normal,Normal,3
Saturday after Second Sunday of Easter,03/05/2014,,,,TRUE,FALSE,"Saturday after Second Sunday of Easter

Daily Eucharist
Acts 6:1-7
Psalm 331-5, 18-22
John 6:16-21

Daily Prayer: New Life: The Lord
Exodus 17:1-16
1 Peter 4:7-19
John 16:16-33",Normal,Normal,3
Third Sunday of Easter [1] White; SPB Second Sunday after Easter,04/05/2014,,,,TRUE,FALSE,"Third Sunday of Easter [1] White
SPB Second Sunday after Easter

Eucharist
Acts 2:14a, 36-41
Psalm 116
1 Peter 1:17-23
Luke 24:13-35

Daily Prayer
Deuteronomy 7:7-13
Revelation 2:1-11
Luke 16:19-31

Alternative Psalms
Morning: Psalm 48
Evening: Psalm 142",Normal,Normal,3
Monday after Third Sunday of Easter,05/05/2014,,,,TRUE,FALSE,"Monday after Third Sunday of Easter

Daily Eucharist
Acts 6:8-15
Psalm 119:161-168
John 6:22-29

Daily Prayer: New Life: The Lord
Exodus 18:(1-12), 13-27
1 Peter 5:1-14
Matthew (1:1-17); 3:1-6",Normal,Normal,3
Tuesday after Third Sunday of Easter,06/05/2014,,,,TRUE,FALSE,"Tuesday after Third Sunday of Easter

Daily Eucharist
Acts 7:51 - 8:1a
Psalm 31:1-5
John 6:30-35

Daily Prayer: New Life: The Lord
Exodus 19:1-16
Colossians 1:1-14
Matthew 3:7-12",Normal,Normal,3
Wednesday after Third Sunday of Easter,07/05/2014,,,,TRUE,FALSE,"Wednesday after Third Sunday of Easter

Daily Eucharist
Acts 8:1b-8
Psalm 66:1-6
John 6:35-40

Daily Prayer: New Life: The Lord
Exodus 19:16-25
Colossians 1:15-23
Matthew 3:13-17",Normal,Normal,3
"Julian of Norwich, c.1413 [6] White",08/05/2014,,,,TRUE,FALSE,"Julian of Norwich, c.1413 [6] White
Thursday after Third Sunday of Easter

Daily Eucharist
Acts 8:26-40
Psalm 66:7-8, 14-18
John 6:44-51

Daily Prayer: New Life: The Lord
Exodus 20:1-21
Colossians 1:24 - 2:7
Matthew 4:1-11",Normal,Normal,3
Friday after Third Sunday of Easter,09/05/2014,,,,TRUE,FALSE,"Friday after Third Sunday of Easter

Daily Eucharist
Acts 9:1-20
Psalm 117
John 6:52-59

Daily Prayer: New Life: The Lord
Exodus 24:1-18
Colossians 2:8-23
Matthew 4:12-17",Normal,Normal,3
Saturday after Third Sunday of Easter,10/05/2014,,,,TRUE,FALSE,"Saturday after Third Sunday of Easter

Daily Eucharist
Acts 9:31-42
Psalm 116:10-17
John 6:60-69

Daily Prayer: New Life: The Lord
Exodus 25:1-22; (28:1-4, 30-38)",Normal,Normal,3
Fourth Sunday of Easter [1] White; SPB Third Sunday after Easter (Vocations Sunday),11/05/2014,,,,TRUE,FALSE,"Fourth Sunday of Easter [1] White
SPB Third Sunday after Easter
Vocations Sunday

Eucharist
Acts 2:42-47
Psalm 23
1 Peter 2:19-25
John 10:1-10

Daily Prayer: New Life: The Lord
Exodus 16:4-15
Revelation 2:12-17
John 6:30-40

Alternative Psalms
Morning: Psalm 29:1-10
Evening: Psalm 81:8-16",Normal,Normal,3
"Thomas Rattray, Bishop, 1743 [6] White (Ordination of the Rt Revd Dr John Armes, Bishop of Edinburgh, 2012)",12/05/2014,,,,TRUE,FALSE,"Thomas Rattray, Bishop, 1743 [6] White
(Ordination of the Rt Revd Dr John Armes, Bishop of Edinburgh, 2012)
Monday after Fourth Sunday of Easter

Daily Eucharist
Acts 11:1-18
Psalm 43
John 10:1-10

Daily Prayer: New Life: The Lord
Exodus 32:1-20
Colossians 3:18 - 4:6, (7-18)",Normal,Normal,3
Tuesday after Fourth Sunday of Easter,13/05/2014,,,,TRUE,FALSE,"Tuesday after Fourth Sunday of Easter

Daily Eucharist
Acts 11:19-26
Psalm 87
John 10:22-30

Daily Prayer: New Life: The Lord
Exodus 32:21-34
1 Thessolonians 1:1-10
Matthew 5:11-16",Normal,Normal,3
"Matthias, Apostle [4] Red",14/05/2014,,,,TRUE,FALSE,"Matthias, Apostle [4] Red

Eucharist
Isaiah 22:15-25
Psalm 15
Acts 1:15-26 or Philippians 3:13b-22
John 15:(6-8), 9-17

Morning Prayer: Festivals
1 Samuel 16:1-13
1 John 2:18-25

Evening Prayer: Festivals
1 Samuel 12:1-5
Acts 20:17-35

-

Wednesday after Fourth Sunday of Easter

Daily Eucharist
Acts 12:24 - 13:5a
Psalm 67
John 12:44-50

Daily Prayer: New Life: The Lord
Exodus 33:1-23
1 Thessolonians 2:-12
Matthew 5:17-20",Normal,Normal,3
Thursday after Fourth Sunday of Easter,15/05/2014,,,,TRUE,FALSE,"Thursday after Fourth Sunday of Easter

Daily Eucharist
Acts 13:13-25
Psalm 89:1-2, 19-26
John 13:16-20

Daily Prayer: New Life: The Lord
Exodus 34:1-17
1 Thessalonians 2:13-20
Matthew 5:21-26",Normal,Normal,3
Friday after Fourth Sunday of Easter,16/05/2014,,,,TRUE,FALSE,"Friday after Fourth Sunday of Easter

Daily Eucharist
Acts 13:26-33
Psalm 2
John 14:1-7

Daily Prayer: New Life: The Lord
Exodus 34:18-35
1 Thessalonians 3:1-13
Matthew 5:27-37",Normal,Normal,3
Saturday after Fourth Sunday of Easter,17/05/2014,,,,TRUE,FALSE,"Saturday after Fourth Sunday of Easter

Daily Eucharist
Acts 13:44-52
Psalm 98
John 14:7-14

Daily Prayer: New Life: The Lord
Exodus 40:18-38
1 Thessalonians 4:1-12
Matthew 5:38-48",Normal,Normal,3
Fifth Sunday of Easter [1] White; SPB Fourth Sunday after Easter,18/05/2014,,,,TRUE,FALSE,"Fifth Sunday of Easter [1] White
SPB Fourth Sunday after Easter

Eucharist
Acts 7:55-60
Psalm 31:1-5, 15-16
1 Peter 2:2-10
John 14:1-14

Daily Eucharist: New Life: The Lord
Isaiah 60:1-14
Revelation 3:1-13
Mark 16:9-16

Alternative Psalms
Morning: Psalm 147:1-11
Evening: Psalm 96",Normal,Normal,3
Monday after Fifth Sunday of Easter,19/05/2014,,,,TRUE,FALSE,"Monday after Fifth Sunday of Easter

Daily Eucharist
Acts 14: 5-18
Psalm 115:1-12
John 14:21-26

Daily Eucharist: New Life: The Lord
Leviticus 8:1-13, 30-36
1 Thessalonians 4:13-18
Matthew 6:1-6, 16-18",Normal,Normal,3
Tuesday after Fifth Sunday of Easter,20/05/2014,,,,TRUE,FALSE,"Tuesday after Fifth Sunday of Easter

Daily Eucharist
Acts 14: 19-27
Psalm 145:10-13, 22
John 14:27-31a

Daily Eucharist: New Life: The Lord
Leviticus 16:1-19
1 Thessalonians 5:1-11
Matthew 6:7-15",Normal,Normal,3
"Helena, c.330 [6] White",21/05/2014,,,,TRUE,FALSE,"Helena, c.330 [6] White
Wednesday after Fifth Sunday of Easter

Daily Eucharist
Acts 15:1-6
Psalm 122
John 15:1-8

Daily Eucharist: New Life: The Lord
Leviticus 16:20-34
1 Thessalonians 5:12-28
Matthew 6:19-24",Normal,Normal,3
Thursday after Fifth Sunday of Easter,22/05/2014,,,,TRUE,FALSE,"Thursday after Fifth Sunday of Easter

Daily Eucharist
Acts 15:7-21
Psalm 96:1-3, 10-13
John 15:9-11

Daily Eucharist: New Life: The Lord
Leviticus 19:1-18
2 Thessalonians 1:1-12
Matthew 6:25-34",Normal,Normal,3
"William of Perth (or Rochester), 1201 [6] White",23/05/2014,,,,TRUE,FALSE,"William of Perth (or Rochester), 1201 [6] White
Friday after Fifth Sunday of Easter

Daily Eucharist
Acts 15:22-31
Psalm 57:6-11
John 15:12-17

Daily Eucharist: New Life: The Lord
Leviticus 19:26-37
2 Thessalonians 2:1-17
Matthew 7:1-12",Normal,Normal,3
Saturday after Fifth Sunday of Easter,24/05/2014,,,,TRUE,FALSE,"Saturday after Fifth Sunday of Easter

Daily Eucharist
Acts 16:1-10
Psalm 100
John 15:18-21

Daily Eucharist: New Life: The Lord
Leviticus 23:22-44
2 Thessalonians 3:1-18
Matthew 7:13-21",Normal,Normal,3
Sixth Sunday of Easter [1] White; SPB Fifth Sunday after Easter,25/05/2014,,,,TRUE,FALSE,"Sixth Sunday of Easter [1] White
SPB Fifth Sunday after Easter

Eucharist
Acts 17:22-31
Psalm 66:8-20
1 Peter 3:13-22
John 14:15-21

Daily Prayer: New Life: The Lord
Song of Solomon 4:16 - 5:2; 8:6-7
Revelation 3:14-22
Luke 22:24-30

Alternative Psalms
Morning: Psalm 87 or Psalm 36:5-10
Evening: Psalm 45",Normal,Normal,3
"Augustine of Canterbury, Bishop, c.604 [6] White (Rogation day)",26/05/2014,,,,TRUE,FALSE,"Monday after Sixth Sunday of Easter
Rogation day

Daily Eucharist
Acts 16:11-15
Psalm 149
John 15:26 - 16:4a

Daily Prayer: New Life: The Lord
Leviticus 25:1-17
Colossians 1:9-14
Matthew 13:1-16

--

Rogation Day (Monday before Ascension Day)
Deuteronomy 26:1-11
Psalm 65
2 Corinthians 9:6-15
Luke 17:11-19",Normal,Normal,3
"Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White (translated from 25 May)",27/05/2014,,,,TRUE,FALSE,"Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White (translated from 25 May)
Tuesday after Sixth Sunday of Easter
Rogation day

Daily Eucharist
Acts 16:19b-34
Psalm 138
John16:4b-11

Daily Prayer: New Life: The Lord
Leviticus 25:35-55
1 Timothy 2:1-6
Matthew 13:18-23

--

Rogation Day (Tuesday before Ascension Day)
Joel 2:21-27
Psalm 100
Philippians 4:4-9
John 6:25-35",Normal,Normal,3
Wednesday after Sixth Sunday of Easter (Rogation day),28/05/2014,,,,TRUE,FALSE,"Wednesday after Sixth Sunday of Easter
Rogation day

Daily Eucharist
Acts 17:15, 22 - 18:8
Psalm 148
John 16:12-20

Daily Prayer: New Life: The Lord
Morning:
Leviticus 26:1-20, (27-42)
Ephesians 1:1-10
Matthew 22:41-46

Evening:
2 Kings 2:1-15
Revelation 5:1-14

--

Rogation Day (Wednesday before Ascension Day)
Deuteronomy 8:7-18
Psalm 126
1 Timothy 2:1-7
Matthew 6:25-33",Normal,Normal,3
ASCENSION DAY [1] White,29/05/2014,,,,TRUE,FALSE,"ASCENSION DAY [1] White
Thursday after Sixth Sunday of Easter

Daily Eucharist
Acts 1:1-11
Psalm 47 or 93
Ephesians 1:15-23
Luke 24:44-53

Daily Prayer: New Life: The Spirit
Daniel 7:9-14
Hebrews 2:5-18
Matthew 28:16-20",Normal,Normal,3
Friday after Sixth Sunday of Easter,30/05/2014,,,,TRUE,FALSE,"Friday after Sixth Sunday of Easter

Daily Eucharist
Acts 18:9-18
Psalm 47:1-6
John 16:20-24

Daily Prayer: New Life: The Spirit (until the Day of Penecost)
1 Samuel 2:1-10
Ephesians 2:1-10
Matthew 7:22-27
",Normal,Normal,3
The Visit of Mary to Elizabeth [5] White,31/05/2014,,,,TRUE,FALSE,"The Visit of Mary to Elizabeth [5] White

Daily Eucharist
1 Samuel 2:1-10 or Zephaniah 3:14-18
Psalm 113
Romans 12:9-16b
Luke 1:39-57

Morning Prayer: Festivals
1 Samuel 1:1-20
Hebrews 3:1-6

Evening PrayerS: Festivals
Zechariah 2:10-13
John 3:25-30

--

Saturday after Sixth Sunday of Easter

Daily Eucharist
Acts 18:23-28
Psalm 47:1-2, 7-10
John 16:23b-28

Daily Prayer: New Life: The Spirit
Numbers 11:16-17, 24-29
Ephesians 2:11-22
Matthew 7:28 - 8:4
",Normal,Normal,3
Seventh Sunday of Easter [1] White; SPB Sunday after Ascension Day,01/06/2014,,,,TRUE,FALSE,"Seventh Sunday of Easter [1] White
SPB Sunday after Ascension Day

Eucharist
Acts 1:6-14
Psalm 68:1-10, 32-35
1 Peter 4:12-14; 5:6-11
John 17:1-11

Daily Prayer
Isaiah 61:1-11
Ephesians 4:7-16
Luke 4:14-21

Alternative Psalms
Morning: Psalm 47
Evening: Psalm 147:1-11",Normal,Normal,3
"Justin of Rome, Martyr, c.165 [6] Red (translated ffrom 1 June)",02/06/2014,,,,TRUE,FALSE,"Justin of Rome, Martyr, c.165 [6] Red (translated ffrom 1 June)
Monday after Seventh Sunday of Easter

Daily Eucharist
Acts 19:1-10
Psalm 68:1-6
John 16:29-33

Daily Prayer: New Life: The Spirit
Joshua 1:1-9
Ephesians 3:1-13
Matthew 8:5-17",Normal,Normal,3
"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red",03/06/2014,,,,TRUE,FALSE,"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red
Tuesday after Seventh Sunday of Easter

Daily Eucharist
Acts 20:17-27
Psalm 68:7-20
John 17:1-11a

Daily Prayer: New Life: The Spirit
1 Samuel 16:1-13a
Ephesians 3:14-21
Matthew 8:18-27",Normal,Normal,3
"John XXIII, Bishop of Rome, Reformer, 1963 [6] White",04/06/2014,,,,TRUE,FALSE,"John XXIII, Bishop of Rome, Reformer, 1963 [6] White
Wednesday after Seventh Sunday of Easter

Daily Eucharist
Acts 20:28-38
Psalm 68:28-36
John 17:11b-19

Daily Prayer: New Life: The Spirit
Isaiah 4:2-6
Ephesians 4:1-16
Matthew 8:28-34",Normal,Normal,3
"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red",05/06/2014,,,,TRUE,FALSE,"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red
Thursday after Seventh Sunday of Easter

Daily Eucharist
Acts 22:30; 23:6-11
Psalm 16
John 17:20-26

Daily Prayer: New Life: The Spirit
Zechariah 4:1-14
Ephesians 4:17-32
Matthew 9:1-8",Normal,Normal,3
Friday after Seventh Sunday of Easter,06/06/2014,,,,TRUE,FALSE,"Friday after Seventh Sunday of Easter

Daily Eucharist
Acts 25:13-21
Psalm 103:1-2, 19-22
John 21:15-19

Daily Prayer: New Life: The Spirit
Jeremiah 31:27-34
Ephesians 5:1-20
Matthew 9:9-17",Normal,Normal,3
Saturday after Seventh Sunday of Easter,07/06/2014,,,,TRUE,FALSE,"Saturday after Seventh Sunday of Easter

Daily Eucharist
Acts 28:16-20, 30-31
Psalm 11
John 21:20-25

Daily Prayer: New Life: The Spirit
Morning:
Ezekiel 36:22-27
Ephesians 6:10-24
Matthew 9:18-26

Evening:
Exodus 19:3-8a, 16-20
1 Peter 2:4-10",Normal,Normal,3
THE DAY OF PENTECOST (Whitsunday) [1] Red,08/06/2014,,,,TRUE,FALSE,"THE DAY OF PENTECOST (Whitsunday) [1] Red

Eucharist
Acts 2:1-21 or Numbers 11:24-30
Psalm 104:24-34, 35b
1 Corinthians 12:3b-13 or Acts 2:1-21
John 20:19-23 or John 7:37-39

Daily Prayer: New Life: The Spirit
Ezekiel 36:22-28
Acts 2:22-38
John 20:19-23

Alternative Psalms
Morning: Psalm 67
Evening: Psalm 139:1-12",Normal,Normal,3
"Columba of Iona, Abbot, 597 [4] White",09/06/2014,,,,TRUE,FALSE,"Columba of Iona, Abbot, 597 [4] White

Eucharist
Isaiah 61:1-3
Psalm 34:1-8 or Psalm 9:22
1 Thessalonians 2:2-12 or Ephesians 4:14-19
Matthew 5:13-16 or Matthew 28:16-20 or Luke 12:32-37

Morning Prayer: Festivals
Genesis 12:1-9
Hebrews 11:8-16

Evening PrayerS: Festivals
Isaiah 52:7-12
Acts 20:25-35",Normal,Normal,3
"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White (translated from 8 June)",10/06/2014,,,,TRUE,FALSE,"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White (translated from 8 June)
Tuesday after the day of Pentecost
Week of Proper 10 (if after Pentecost) [3] Green

Daily Eucharist
1 Kings 17:7-16
Psalm 4
Matthew 5:13-16

Daily Prayer: Week A
Ecclesiastes 8:14 - 9:10
Galatians 4:21-31
Matthew 15:29-39",Normal,Normal,3
"Barnabus, Apostle [4] Red (Ember day)",11/06/2014,,,,TRUE,FALSE,"Barnabus, Apostle [4] Red

Eucharist
Isaiah 45:5-12 or Job 29:11-16
Psalm 112
Acts 11:19-30; (13:1-30)
Matthew 10:7-16 or John 15:12-17

Morning Prayer: Festivals
Sirach 31:3-11
Acts 4:32-37

Evening Prayer: Festivals
Job 29:11-16
Acts 9:26-31

--

Ember Day Readings
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
