Subject,Start Date,Start Time,End Date,End Time,All Day Event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red",03/06/2019,,,,TRUE,FALSE,"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red
Monday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 19:1-10
Psalm 68:1-6
John 16:29-33

DAILY PRAYER: New Life: The Spirit
Ezekiel 4:1-17
Hebrews 6:1-12
Luke 9:51-62",Normal,Normal,3
"John XXIII, Bishop of Rome, Reformer, 1963 [6] White",04/06/2019,,,,TRUE,FALSE,"John XXIII, Bishop of Rome, Reformer, 1963 [6] White
Tuesday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 20:17-27
Psalm 68:7-20
John 17:1-11a

DAILY PRAYER: New Life: The Spirit
Ezekiel 7:10-15, 23b-27
Hebrews 6:13-20
Luke 10:1-17",Normal,Normal,3
"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red",05/06/2019,,,,TRUE,FALSE,"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red
Wednesday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 20:28-38
Psalm 68:28-36
John 17:11b-19

DAILY PRAYER: New Life: The Spirit
Ezekiel 11:14-25
Hebrews 7:1-17
Luke 10:17-24",Normal,Normal,3
Thursday after Seventh Sunday of Easter,06/06/2019,,,,TRUE,FALSE,"Thursday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 22:30; 23:6-11
Psalm 16
John 17:20-26

DAILY PRAYER: New Life: The Spirit
Ezekiel 18:1-4, 19-32
Hebrews 7:18-28
Luke 10:25-37",Normal,Normal,3
Friday after Seventh Sunday of Easter,07/06/2019,,,,TRUE,FALSE,"Friday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 25:13-21
Psalm 103:1-2, 19-22
John 21:15-19

DAILY PRAYER: New Life: The Spirit
Ezekiel 34:17-31
Hebrews 8:1-13
Luke 10:38-42",Normal,Normal,3
"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White",08/06/2019,,,,TRUE,FALSE,"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White
Saturday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 28:16-20, 30-31
Psalm 11
John 21:20-25

MORNING PRAYER: New Life: The Spirit
Ezekiel 43:1-12
Hebrews 9:1-14
Luke 11:14-23

EVENING PRAYER: New Life: The Spirit
Exodus 19:3-8a, 16-20
1 Peter 2:4-10",Normal,Normal,3
The Day of Pentecost (Whitsunday) [1] Red,09/06/2019,,,,TRUE,FALSE,"The Day of Pentecost (Whitsunday) [1] Red

EUCHARIST
Acts 2:1-21 or Ezekiel 37:1-14
Psalm 104:24-34, 35b
Romans 8:22-27 or Acts 2:1-21
John 15:26-27; 16:4b-15

DAILY PRAYER: New Life: The Spirit
Joel 2:21-32
Acts 2:14-21
Luke 24:44-53

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 139:1-12",Normal,Normal,3
"Columba of Iona, Abbot, 597 [4] White (translated from 9 June)",10/06/2019,,,,TRUE,FALSE,"Columba of Iona, Abbot, 597 [4] White (translated from 9 June)

EUCHARIST
Isaiah 61:1-3
Psalm 34:1-8 or Psalm 9:22
1 Thessalonians 2:2-12 or Ephesians 4:14-19
Matthew 5:13-16 or Matthew 28:16-20 or Luke 12:32-37

MORNING PRAYER: Festivals
Genesis 12:1-9
Hebrews 11:8-16

EVENING PRAYERS: Festivals
Isaiah 52:7-12
Acts 20:25-35

---

Monday after the Day of Pentecost (Whitsunday)
Week of Proper 10 (if after Pentecost) [3] Green

On the weekdays which follow the Day of Pentecost, the readings at the daily Eucharist and Daily Prayer are taken from the numbered proper (between 6 and 11) which corresponds most closely to the date of the day of Pentecost.

DAILY EUCHARIST
2 Corinthians 1:1-7
Psalm 34:1-8
Matthew 5:1-12

DAILY PRAYER: Week A
Deuteronomy 30:1-10
2 Corinthians 10:1-18
Luke 18:31-43",Normal,Normal,3
"Barnabus, Apostle [4] Red",11/06/2019,,,,TRUE,FALSE,"Barnabus, Apostle [4] Red

EUCHARIST
Isaiah 45:5-12 or Job 29:11-16
Psalm 112
Acts 11:19-30; (13:1-30)
Matthew 10:7-16 or John 15:12-17

MORNING PRAYER: Festivals
Sirach 31:3-11
Acts 4:32-37

EVENING PRAYER: Festivals
Job 29:11-16
Acts 9:26-31

---

Tuesday after the Day of Pentecost (Whitsunday)
Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 1:18-22
Psalm 119:129-136
Matthew 5:13-16

DAILY PRAYER: Week A
Deuteronomy 30:11-20
2 Corinthians 11:1-21a
Luke 19:1-10",Normal,Normal,3
"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White",12/06/2019,,,,TRUE,FALSE,"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White
Wednesday after the Day of Pentecost (Whitsunday)
Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 3:4-11
Psalm 99
Matthew 5:17-19

DAILY PRAYER: Week A
Deuteronomy 31:30 - 32:14
2 Corinthians 11:21b-33
Luke 19:11-27

---

EMBER DAY READINGS
Wednesday after the Day of Pentecost (Whitsunday)

Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after the Day of Pentecost (Whitsunday),13/06/2019,,,,TRUE,FALSE,"Thursday after the Day of Pentecost (Whitsunday)
Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 3:12 - 4:6
Psalm 85:7-13
Matthew 5:20-26

DAILY PRAYER: Week A
Sirach 44:19 - 45:5
2 Corinthians 12:1-10
Luke 19:28-40",Normal,Normal,3
"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White",14/06/2019,,,,TRUE,FALSE,"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White
Friday after the Day of Pentecost (Whitsunday)
Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 4:7-15
Psalm 116:9-17
Matthew 5:27-32

DAILY PRAYER: Week A
Sirach 45:6-16
2 Corinthians 12:11-21
Luke 19:41-48

---

EMBER DAY READINGS
Friday after the Day of Pentecost (Whitsunday)

Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
Saturday after the Day of Pentecost (Whitsunday) / Eve of Trinity Sunday,15/06/2019,,,,TRUE,FALSE,"Saturday after the Day of Pentecost (Whitsunday) / Eve of Trinity Sunday
Week of Proper 10 (if after Pentecost) [3] Green
Eve of Trinity Sunday

DAILY EUCHARIST
2 Corinthians 5:14-21
Psalm 103:1-12
Matthew 5:33-37

DAILY PRAYER: Week A
Sirach 46:1-10
2 Corinthians 13:1-14
Luke 20:1-8

--

EMBER DAY READINGS
Saturday after the Day of Pentecost (Whitsunday)

1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Trinity Sunday [2] White,16/06/2019,,,,TRUE,FALSE,"Trinity Sunday [2] White
Pentecost 1

EUCHARIST
Proverbs 8:1-4, 22-31
Psalm 8
Romans 5:1-5
John 16:12-15

DAILY PRAYER: Festivals
Isaiah 6:1-8
2 Corinthians 13:(5-10), 11-13
John 16:5-15

ALTERNATIVE PSALMS
Morning: Psalms 93 and 150
Evening: Psalm 104:1-9",Normal,Normal,3
Monday after Trinity Sunday,17/06/2019,,,,TRUE,FALSE,"Monday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 6:1-10
Psalm 98
Matthew 5:38-42

DAILY PRAYER: Week B
1 Samuel 1:1-20
Acts 1:1-14
Luke 20:9-19",Normal,Normal,3
"Bernard Mizeki, Martyr, 1896 [6] Red",18/06/2019,,,,TRUE,FALSE,"Bernard Mizeki, Martyr, 1896 [6] Red
Tuesday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 8:1-9
Psalm 146
Matthew 5:43-48

DAILY PRAYER: Week B
1 Samuel 1:21 - 2:11
Acts 1:15-26
Luke 20:19-26",Normal,Normal,3
Wednesday after Trinity Sunday,19/06/2019,,,,TRUE,FALSE,"Wednesday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 9:6-11
Psalm 112:1-9
Matthew 6:1-6, 16-18

DAILY PRAYER: Week B
1 Samuel 2:12-26
Acts 2:1-21
Luke 20:27-40",Normal,Normal,3
Corpus Christi (Thanksgiving for Holy Communion) [5] White,20/06/2019,,,,TRUE,FALSE,"Corpus Christi (Thanksgiving for Holy Communion) [5] White
Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 11:1-11
Psalm 111
Matthew 6:7-15

DAILY PRAYER: Week B
1 Samuel 2:27-36
Acts 2:22-36
Luke 20:41 - 21:4",Normal,Normal,3
"Fillan, Abbot, c.750 [6] Red (translated from 20 June)",21/06/2019,,,,TRUE,FALSE,"Fillan, Abbot, c.750 [6] Red (translated from 20 June)
Friday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 11:18, 21b-30
Psalm 34:1-6
Matthew 6:19-23

DAILY PRAYER: Week B
1 Samuel 3:1-21
Acts 2:37-47
Luke 21:5-19",Normal,Normal,3
"Alban, Martyr [6] Red",22/06/2019,,,,TRUE,FALSE,"Alban, Martyr [6] Red
Saturday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Corinthians 12:1-10
Psalm 34:7-14
Matthew 6:24-34

DAILY PRAYER: Week B
1 Samuel 4:1b-11
Acts 4:32 - 5:11
Luke 21:20-28",Normal,Normal,3
Pentecost 2 [3] Green,23/06/2019,,,,TRUE,FALSE,"Pentecost 2 [3] Green
SPB Trinity 1
Week of Proper 12 [3] Green

EUCHARIST

Continuous:
1 Kings 19:1-4, (5-7), 8-15a
Psalm 42 and/or 43
Galatians 3:23-29
Luke 8:26-39

Thematic:
Isaiah 65:1-9
Psalm 22:19-28
Galatians 3:23-29
Luke 8:26-39

DAILY PRAYER: Week C
1 Samuel 24:1-17
Romans 11:25-36
Luke 14:12-24

ALTERNATIVE PSALMS
Morning: Psalm 46
Evening: Psalm 49",Normal,Normal,3
The Birth of John the Baptist [4] White,24/06/2019,,,,TRUE,FALSE,"The Birth of John the Baptist [4] White

EUCHARIST
Isaiah 40:1-11
Psalm 85:7-13
Acts 13:14b-26 or Galatians 3:23-29
Luke 1:57-66, (67-79), 80

MORNING PRAYER: Festivals
Malachi 3:1-5
John 3:22-30

EVENING PRAYER: Festivals
Malachi 4:1-6
Matthew 11:2-19

---

Monday after Pentecost 2
Week of Proper 12 [3] Green

DAILY EUCHARIST
Genesis 12:1-9
Psalm 33:12-22
Matthew 7:1-5

DAILY PRAYER: Week C
1 Samuel 5:1-12
Acts 5:12-26
Luke 21:29-36",Normal,Normal,3
"Moluag of Lismore, Bishop, c.592 [6] White",25/06/2019,,,,TRUE,FALSE,"Moluag of Lismore, Bishop, c.592 [6] White
Tuesday after Pentecost 2
Week of Proper 12 [3] Green

DAILY EUCHARIST
Genesis 13:2, 5-18
Psalm 15
Matthew 7:6, 12-14

DAILY PRAYER: Week C
1 Samuel 6:1-16
Acts 5:27-42
Luke 21:37 - 22:13",Normal,Normal,3
"Robert Leighton, Bishop, 1684 [6] White",26/06/2019,,,,TRUE,FALSE,"Robert Leighton, Bishop, 1684 [6] White
Wednesday after Pentecost 2
Week of Proper 12 [3] Green

DAILY EUCHARIST
Genesis 15:1-12, 17-18
Psalm 105:1-9
Matthew 7:15-20

DAILY PRAYER: Week C
1 Samuel 7:2-17
Acts 6:1-15
Luke 22:14-23",Normal,Normal,3
"Alexander Jolly, Bishop, 1838 [6] White",27/06/2019,,,,TRUE,FALSE,"Alexander Jolly, Bishop, 1838 [6] White
Thursday after Pentecost 2
Week of Proper 12 [3] Green

DAILY EUCHARIST
Genesis 16:1-12, 15-16
Psalm 106:1-5
Matthew 7:21-29

DAILY PRAYER: Week C
1 Samuel 8:1-22
Acts 6:15 - 7:16
Luke 22:24-30",Normal,Normal,3
"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White",28/06/2019,,,,TRUE,FALSE,"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White
Friday after Pentecost 2
Week of Proper 12 [3] Green

DAILY EUCHARIST
Genesis 17:9-10, 15-22
Psalm 128
Matthew 8:1-4

DAILY PRAYER: Week C
1 Samuel 9:1-14
Acts 7:17-29
Luke 22:31-38",Normal,Normal,3
"Peter, Apostle or Peter and Paul, Apostles [4] Red",29/06/2019,,,,TRUE,FALSE,"Peter, Apostle or Peter and Paul, Apostles [4] Red

---

Peter, Apostle [4] Red

EUCHARIST
Ezekiel 3:4-11 or Ezekiel 3:22-27
Psalm 125
1 Peter 2:19-25
Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 9:32-43

EVENING PRAYER: Festivals
Ezekiel 34:11-16
John 21:15-22

---

Peter, Apostle or Peter and Paul, Apostles [4] Red

EUCHARIST
Ezekiel 34:11-16 or Zechariah 4:1-6a, 10-14
Psalm 125
2 Timothy 4:(1-5), 6-8, 17-18
John 21:15-19 or Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 11:1-18

EVENING PRAYER: Festivals
Isaiah 49:1-6
Galatians 2:1-9

---

Saturday after Pentecost 2
Week of Proper 12 [3] Green

DAILY EUCHARIST
Genesis 18:1-15
Psalm 123
Matthew 8:5-17

DAILY PRAYER: Week C
1 Samuel 9:15 - 10:1
Acts 7:30-43
Luke 22:39-51",Normal,Normal,3
Pentecost 3 [3] Green,30/06/2019,,,,TRUE,FALSE,"Pentecost 3 [3] Green
SPB Trinity 2
Week of Proper 13 [3] Green

EUCHARIST

Continuous:
2 Kings 2:1-2, 6-14
Psalm 77:1-2, 11-20
Galatians 5:1, 13-25
Luke 9:51-62

Thematic:
1 Kings 19:15-16, 19-21
Psalm 16
Galatians 5:1, 13-25
Luke 9:51-62

DAILY PRAYER: Week D
1 Samuel 28:3-19
Romans 13:1-10
Luke 17:20-37

ALTERNATIVE PSALMS
Morning: Psalm 50
Evening: Psalm 53",Normal,Normal,3
"Serf, Bishop, c.550 [6] White",01/07/2019,,,,TRUE,FALSE,"Serf, Bishop, c.550 [6] White
Monday after Pentecost 3
Week of Proper 13 [3] Green

DAILY EUCHARIST
Genesis 18:16-33
Psalm 103:1-10
Matthew 8:18-22

DAILY PRAYER: Week D
1 Samuel 10:17-27
Acts 7:44 - 8:1a
Luke 22:52-62",Normal,Normal,3
Tuesday after Pentecost 3,02/07/2019,,,,TRUE,FALSE,"Tuesday after Pentecost 3
Week of Proper 13 [3] Green

DAILY EUCHARIST
Genesis 19:15-29
Psalm 26
Matthew 8:23-27

DAILY PRAYER: Week D
1 Samuel 11:1-15
Acts 8:1-13
Luke 22:63-71",Normal,Normal,3
"Thomas, Apostle [4] Red (if not kept on 21 December)",03/07/2019,,,,TRUE,FALSE,"Thomas, Apostle [4] Red (if not kept on 21 December)

EUCHARIST
Habakkuk 2:1-4
Psalm 31:1-6
Hebrews 10:35 - 11:1 or Ephesians 2:19-22
John 20:24-29

MORNING PRAYER: Festivals
Job 42:1-6
1 Peter 1:3-9

EVENING PRAYER: Festivals
Isaiah 43:8-13
John 14:1-7

---

Wednesday after Pentecost 3
Week of Proper 13 [3] Green

DAILY EUCHARIST
Genesis 21:5, 8-20
Psalm 34:1-8
Matthew 8:28-34

DAILY PRAYER: Week D
1 Samuel 12:1-6, 16-25
Acts 8:14-25
Luke 23:1-12",Normal,Normal,3
Thursday after Pentecost 3,04/07/2019,,,,TRUE,FALSE,"Thursday after Pentecost 3
Week of Proper 13 [3] Green

DAILY EUCHARIST
Genesis 22:1-14
Psalm 116:1-8
Matthew 9:1-8

DAILY PRAYER: Week D
1 Samuel 13:5-18
Acts 8:26-40
Luke 23:13-25",Normal,Normal,3
Friday after Pentecost 3,05/07/2019,,,,TRUE,FALSE,"Friday after Pentecost 3
Week of Proper 13 [3] Green

DAILY EUCHARIST
Genesis 23:1-4, 19; 24:1-8, 62-67
Psalm 106:1-5
Matthew 9:9-13

DAILY PRAYER: Week D
1 Samuel 13:19 - 14:15
Acts 9:1-9
Luke 23:26-31",Normal,Normal,3
"Palladius, Bishop, c.450 [6] White",06/07/2019,,,,TRUE,FALSE,"Palladius, Bishop, c.450 [6] White
Saturday after Pentecost 3
Week of Proper 13 [3] Green

DAILY EUCHARIST
Genesis 27:1-9, 15-29
Psalm 135:1-6
Matthew 9:14-17

DAILY PRAYER: Week D
1 Samuel 14:16-30
Acts 9:10-19a
Luke 23:32-43",Normal,Normal,3
Pentecost 4 [3] Green,07/07/2019,,,,TRUE,FALSE,"Pentecost 4 [3] Green
SPB Trinity 3
Week of Proper 14 [3] Green

EUCHARIST

Continuous:
2 Kings 5:1-14
Psalm 30
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

Thematic:
Isaiah 66:10-14
Psalm 66:1-9
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

DAILY PRAYER: Week A
2 Samuel 2:1-11; 3:1
Romans 14:1-17
Luke 18:31 - 19:10

ALTERNATIVE PSALMS
Morning: Psalm 56
Evening: Psalm 64",Normal,Normal,3
"Boisil, Prior of Melrose, c.642 [6] White (translated from 7 July)",08/07/2019,,,,TRUE,FALSE,"Boisil, Prior of Melrose, c.642 [6] White (translated from 7 July)
Monday after Pentecost 4
Week of Proper 14 [3] Green

DAILY EUCHARIST
Genesis 28:10-22
Psalm 91:1-6, 14-16
Matthew 9:18-26

DAILY PRAYER: Week A
1 Samuel 14:36-45
Acts 9:19b-31
Luke 23:44-56a",Normal,Normal,3
Tuesday after Pentecost 4,09/07/2019,,,,TRUE,FALSE,"Tuesday after Pentecost 4
Week of Proper 14 [3] Green

DAILY EUCHARIST
Genesis 32:22-32
Psalm 17:1-8
Matthew 9:32-38

DAILY PRAYER: Week A
1 Samuel 15:1-3, 7-35
Acts 9:32-43
Luke 23:56b - 24:11",Normal,Normal,3
Wednesday after Pentecost 4,10/07/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 4
Week of Proper 14 [3] Green

DAILY EUCHARIST
Genesis 41:55-57; 42:5-7a, 17-24a
Psalm 33:1-4, 18-22
Matthew 10:1-7

DAILY PRAYER: Week A
1 Samuel 16:1-13
Acts 10:1-16
Luke 24:13-35",Normal,Normal,3
"Benedict of Nursia, Abbot, c.550 [6] White",11/07/2019,,,,TRUE,FALSE,"Benedict of Nursia, Abbot, c.550 [6] White
Thursday after Pentecost 4
Week of Proper 14 [3] Green

DAILY EUCHARIST
Genesis 44:18 - 45:5
Psalm 105:7-21
Matthew 10:7-15

DAILY PRAYER: Week A
1 Samuel 16:14 - 17:11
Acts 10:17-33
Luke 24:36-53",Normal,Normal,3
"Drostan of Deer, Abbot, c.600 [6] White",12/07/2019,,,,TRUE,FALSE,"Drostan of Deer, Abbot, c.600 [6] White
Friday after Pentecost 4
Week of Proper 14 [3] Green

DAILY EUCHARIST
Genesis 46:1-7, 28-30
Psalm 37:3-4, 19-20, 28-29, 41-42
Matthew 10:16-23

DAILY PRAYER: Week A
1 Samuel 17:17-30
Acts 10:34-38
Mark 1:1-13",Normal,Normal,3
Saturday after Pentecost 4,13/07/2019,,,,TRUE,FALSE,"Saturday after Pentecost 4
Week of Proper 14 [3] Green

DAILY EUCHARIST
Genesis 49:29-33
Psalm 105:1-7
Matthew 10:24-33

DAILY PRAYER: Week A
1 Samuel 17:31-49
Acts 11:1-18
Mark 1:14-28",Normal,Normal,3
Pentecost 5 [3] Green,14/07/2019,,,,TRUE,FALSE,"Pentecost 5 [3] Green
SPB Trinity 4
Week of Proper 15 [3] Green

EUCHARIST

Continuous:
Amos 7:7-17
Psalm 82
Colossians 1:1-14
Luke 10:25-37

Thematic:
Deuteronomy 30:9-14
Psalm 25:1-10
Colossians 1:1-14
Luke 10:25-37

DAILY PRAYER: Week B
2 Samuel 7:18-29
Romans 15:14-29
Luke 19:41 - 20:8

ALTERNATIVE PSALMS
Morning: Psalm 60
Evening: Psalm 66",Normal,Normal,3
Monday after Pentecost 5,15/07/2019,,,,TRUE,FALSE,"Monday after Pentecost 5
Week of Proper 15 [3] Green

DAILY EUCHARIST
Exodus 1:8-14, 22
Psalm 124
Matthew 10:34 - 11:1

DAILY PRAYER: Week B
1 Samuel 18:5-16, 27b-30
Acts 11:19-30
Mark 1:29-45",Normal,Normal,3
Tuesday after Pentecost 5,16/07/2019,,,,TRUE,FALSE,"Tuesday after Pentecost 5
Week of Proper 15 [3] Green

DAILY EUCHARIST
Exodus 2:1-15
Psalm 69:1-2, 31-38
Matthew 11:20-24

DAILY PRAYER: Week B
1 Samuel 19:1-18
Acts 12:1-17
Mark 2:1-12",Normal,Normal,3
Wednesday after Pentecost 5,17/07/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 5
Week of Proper 15 [3] Green

DAILY EUCHARIST
Exodus 3:1-12
Psalm 103:1-7
Matthew 11:25-27

DAILY PRAYER: Week B
1 Samuel 20:1-23
Acts 12:18-25
Mark 2:13-22",Normal,Normal,3
Thursday after Pentecost 5,18/07/2019,,,,TRUE,FALSE,"Thursday after Pentecost 5
Week of Proper 15 [3] Green

DAILY EUCHARIST
Exodus 3:13-20
Psalm 105:1-15
Matthew 11:28-30

DAILY PRAYER: Week B
1 Samuel 20:24-42
Acts 13:1-12
Mark 2:23 - 3:6",Normal,Normal,3
Friday after Pentecost 5,19/07/2019,,,,TRUE,FALSE,"Friday after Pentecost 5
Week of Proper 15 [3] Green

DAILY EUCHARIST
Exodus 11:10 - 12:14
Psalm 116:10-17
Matthew 12:1-8

DAILY PRAYER: Week B
1 Samuel 21:1-15
Acts 13:13-25
Mark 3:7-19a",Normal,Normal,3
Saturday after Pentecost 5,20/07/2019,,,,TRUE,FALSE,"Saturday after Pentecost 5
Week of Proper 15 [3] Green

DAILY EUCHARIST
Exodus 12:37-42
Psalm 136:1-3, 10-15
Matthew 12:14-21

DAILY PRAYER: Week B
1 Samuel 22:1-23
Acts 13:26-43
Mark 3:19b-35",Normal,Normal,3
Pentecost 6 [3] Green,21/07/2019,,,,TRUE,FALSE,"Pentecost 6 [3] Green
SPB Trinity 5
Week of Proper 16 [3] Green

EUCHARIST

Continuous:
Amos 8:1-12
Psalm 52
Colossians 1:15-28
Luke 10:38-42

Thematic:
Genesis 18:1-10a
Psalm 15
Colossians 1:15-28
Luke 10:38-42

DAILY PRAYER: Week C
1 Kings 2:10-12; 3:16-28
Acts 4:1-15
Mark 6:30-34, 53-56

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 73",Normal,Normal,3
Mary Magdalene [4] White,22/07/2019,,,,TRUE,FALSE,"Mary Magdalene [4] White

EUCHARIST
Judith 9:1, 11-14 or Song of Solomon 3:1-4
Psalm 42:1-7
2 Corinthians 5:14-17
John 20:1-2, 11-18

MORNING PRAYER: Festivals
Zephaniah 3:14-20
Mark 15:27 - 16:7

EVENING PRAYER: Festivals
Exodus 15:19-21
2 Corinthians 1:3-7

---

Monday after Pentecost 6
Week of Proper 16 [3] Green

DAILY EUCHARIST
Exodus 14:5-18
Psalm 114
Matthew 12:38-42

DAILY PRAYER: Week C
1 Samuel 24:1-22
Acts 13:44-52
Mark 4:1-20",Normal,Normal,3
"William Wilberforce, 1833 [6] White (translated from 21 July)",23/07/2019,,,,TRUE,FALSE,"William Wilberforce, 1833 [6] White (translated from 21 July)
Tuesday after Pentecost 6
Week of Proper 16 [3] Green

DAILY EUCHARIST
Exodus 14:21 - 15:1
Canticle: Exodus 15:1-3, 6, 11, 13, 17-18
Matthew 12:46-50

DAILY PRAYER: Week C
1 Samuel 25:1-22
Acts 14:1-18
Mark 4:21-34",Normal,Normal,3
Wednesday after Pentecost 6,24/07/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 6
Week of Proper 16 [3] Green

DAILY EUCHARIST
Exodus 16:1-5, 9-15
Psalm 78:18-29
Matthew 13:1-9

DAILY PRAYER: Week C
1 Samuel 25:23-44
Acts 14:19-28
Mark 4:35-41",Normal,Normal,3
"James, Apostle [4] Red",25/07/2019,,,,TRUE,FALSE,"James, Apostle [4] Red

EUCHARIST
Jeremiah 45:1-5
Psalm 7:1-10 or Psalm 126
Acts 11:27 - 12:2, (3)
Matthew 20:20-28

MORNING PRAYER: Festivals
Jeremiah 16:14-21
Mark 1:14-20

EVENING PRAYER: Festivals
Jeremiah 26:1-15
Matthew 10:16-32

---

Thursday after Pentecost 6
Week of Proper 16 [3] Green

DAILY EUCHARIST
Exodus 19:1-20
Psalm 24:1-6
Matthew 13:10-17

DAILY PRAYER: Week C
1 Samuel 28:3-20
Acts 15:1-11
Mark 5:1-20",Normal,Normal,3
"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White",26/07/2019,,,,TRUE,FALSE,"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White
Friday after Pentecost 6
Week of Proper 16 [3] Green

DAILY EUCHARIST
Exodus 20:1-17
Psalm 19:7-10
Matthew 13:18-23

DAILY PRAYER: Week C
1 Samuel 31:1-13
Acts 15:12-21
Mark 5:21-43",Normal,Normal,3
Saturday after Pentecost 6,27/07/2019,,,,TRUE,FALSE,"Saturday after Pentecost 6
Week of Proper 16 [3] Green

DAILY EUCHARIST
Exodus 24:3-8
Psalm 50:1-15
Matthew 13:24-30

DAILY PRAYER: Week C
2 Samuel 1:1-16
Acts 15:22-35
Mark 6:1-13",Normal,Normal,3
Pentecost 7 [3] Green,28/07/2019,,,,TRUE,FALSE,"Pentecost 7 [3] Green
SPB Trinity 6
Week of Proper 17 [3] Green

EUCHARIST

Continuous:
Hosea 1:2-10
Psalm 85
Colossians 2:6-15, (16-19)
Luke 11:1-13

Thematic:
Genesis 18:20-32
Psalm 138
Colossians 2:6-15, (16-19)
Luke 11:1-13

DAILY PRAYER: Week D
1 Kings 6:11-14, 23-28
Acts 12:1-17
John 6:1-21

ALTERNATIVE PSALMS
Morning: Psalm 75
Evening: Psalm 74",Normal,Normal,3
Martha and Mary of Bethany [6] White,29/07/2019,,,,TRUE,FALSE,"Martha and Mary of Bethany [6] White
Monday after Pentecost 7
Week of Proper 17 [3] Green

DAILY EUCHARIST
Exodus 32:15-24, 30-34
Psalm 106:19-23
Matthew 13:31-35

DAILY PRAYER: Week D
2 Samuel 2:1-11
Acts 15:36 - 16:5
Mark 6:14-29",Normal,Normal,3
"Silas, Companion of Saint Paul [6] White",30/07/2019,,,,TRUE,FALSE,"Silas, Companion of Saint Paul [6] White
Tuesday after Pentecost 7
Week of Proper 17 [3] Green

DAILY EUCHARIST
Exodus 33:7-11; 34:5-10, 27-28
Psalm 103:5-13
Matthew 13:36-43

DAILY PRAYER: Week D
2 Samuel 3:6-21
Acts 16:6-15
Mark 6:30-46",Normal,Normal,3
"Ignatius Loyola, Priest and Religious, 1556 [6] White",31/07/2019,,,,TRUE,FALSE,"Ignatius Loyola, Priest and Religious, 1556 [6] White
Wednesday after Pentecost 7
Week of Proper 17 [3] Green

DAILY EUCHARIST
Exodus 34:29-35
Psalm 99
Matthew 13:44-46 

DAILY PRAYER: Week D
2 Samuel 3:22-39
Acts 16:16-24
Mark 6:47-56",Normal,Normal,3
