Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"John of the Cross, Priest, Teacher of the Faith, 1591 [6] White (transferred from 14 December)",15/12/2025,,,,TRUE,FALSE,"Monday 15 December 2025

John of the Cross, Priest, Teacher of the Faith, 1591 [6] White (transferred from 14 December)
Monday after Third Sunday of Advent
Week of Advent 3
Year A/2

DAILY EUCHARIST (White)
Numbers 24:2-7, 15-17a
Psalm 25:3-8
Matthew 21:23-27

DAILY PRAYER: Advent / Anticipation 
Zechariah 1:7-17
Revelation 3:7-13
Matthew 24:15-31

PSALMS
Morning: Psalms 111, 112
Evening: Psalms 113, 114

COLLECT
Stir up our prayers, Lord, and hear us:
that they who are sorrowful and suffering
may rejoice at the Advent of your only-begotten Son;
who lives and reigns with you, 
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Tuesday after Third Sunday of Advent,16/12/2025,,,,TRUE,FALSE,"Tuesday 16 December 2025

Tuesday after Third Sunday of Advent
Week of Advent 3
Year A/2

DAILY EUCHARIST (Violet)
Zephaniah 3:1-2. 9-13
Psalm 34:1-8, 15-22
Matthew 21:28-32

DAILY PRAYER: Advent / Anticipation 
Zechariah 2:1-13
Revelation 3:14-22
Matthew 24:32-44

PSALMS
Morning: Psalm 115
Evening: Psalms 116, 117

COLLECT
Stir up our prayers, Lord, and hear us:
that they who are sorrowful and suffering
may rejoice at the Advent of your only-begotten Son;
who lives and reigns with you, 
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Wednesday after Third Sunday of Advent,17/12/2025,,,,TRUE,FALSE,"Wednesday 17 December 2025

Wednesday after Third Sunday of Advent
Ember Day (Wednesday after 13 December)
Week of Advent 3
Year A/2

DAILY EUCHARIST (Violet)
Genesis 49:2, 8-10
Psalm 72:1-8
Matthew 1:1-7, 17

DAILY PRAYER: Advent / Anticipation 
Zechariah 3:1-10
Revelation 4:1-8
Matthew 24:45-51

PSALMS
Morning: Psalm 118
Evening: Psalm 119: 1-24

EMBER DAY READINGS
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19

COLLECT
Stir up our prayers, Lord, and hear us:
that they who are sorrowful and suffering
may rejoice at the Advent of your only-begotten Son;
who lives and reigns with you, 
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Thursday after Third Sunday of Advent,18/12/2025,,,,TRUE,FALSE,"Thursday 18 December 2025

Thursday after Third Sunday of Advent
Week of Advent 3
Year A/2

DAILY EUCHARIST (Violet)
Jeremiah 23:5-8
Psalm 72:11-19
Matthew 1:18-25

DAILY PRAYER: Advent / Anticipation 
Genesis 3:8-15
Revelation 12:1-10
John 3:16-21

PSALMS
Morning: Psalm 119:25-48
Evening: Psalm 119:49-72

COLLECT
Stir up our prayers, Lord, and hear us:
that they who are sorrowful and suffering
may rejoice at the Advent of your only-begotten Son;
who lives and reigns with you, 
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Friday after Third Sunday of Advent,19/12/2025,,,,TRUE,FALSE,"Friday 19 December 2025

Friday after Third Sunday of Advent
Ember day (Friday after 13 December)
Week of Advent 3
Year A/2

DAILY EUCHARIST (Violet)
Judges 13:2-7, 24-25
Psalm 71:1-8
Luke 1:5-25

DAILY PRAYER: Advent / Anticipation 
Zephaniah 3:14-20
Titus 1:1-16
Luke 1:1-25

PSALMS
Morning: Psalm 119: 73-88
Evening: Psalm 119: 89-104

EMBER DAY READINGS
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21

COLLECT
Stir up our prayers, Lord, and hear us:
that they who are sorrowful and suffering
may rejoice at the Advent of your only-begotten Son;
who lives and reigns with you, 
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Saturday after Third Sunday of Advent,20/12/2025,,,,TRUE,FALSE,"Saturday 20 December 2025

Saturday after Third Sunday of Advent
Ember day (Saturday after 13 December)
Week of Advent 3
Year A/2

DAILY EUCHARIST (Violet)
Isaiah 7:10-14
Psalm 24
Luke 1:26-38

DAILY PRAYER: Advent / Anticipation 
1 Samuel 2:1b-10
Titus 2:1-10
Luke 1:26-38

PSALMS
Morning: Psalm 119: 105-128
Evening: Psalm 119: 129-152

EMBER DAY READINGS
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27

COLLECT
Stir up our prayers, Lord, and hear us:
that they who are sorrowful and suffering
may rejoice at the Advent of your only-begotten Son;
who lives and reigns with you, 
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Fourth Sunday of Advent [1] Violet,21/12/2025,,,,TRUE,FALSE,"Sunday 21 December 2025

Fourth Sunday of Advent [1] Violet
Week of Advent 4
Year A/2

EUCHARIST
Isaiah 7:10-16
Psalm 80:1-7, 17-19
Romans 1:1-7
Matthew 1:18-25

DAILY PRAYER: Advent / Anticipation 
2 Samuel 7:1-17
Titus 2:11 - 3:8a
Luke 1:39-48a, (48b-56)

PSALMS
Morning: Psalm 119: 153-176
Evening: Psalms 120, 121

COLLECT
Stir up your power, Lord, and come: 
and strengthen us by the might of your love; 
that, although we are hindered by our sins, 
your abundant grace and mercy may quickly come and save us; 
for you live and reign with the Father, 
in the unity of the Holy Spirit, 
one God, world without end.",Normal,Normal,3
"Thomas, Apostle [4] Red (if not kept on 3 July) (transferred from 21 December)",22/12/2025,,,,TRUE,FALSE,"Monday 22 December 2025

Thomas, Apostle [4] Red (if not kept on 3 July) (transferred from 21 December)
Monday after Fourth Sunday of Advent
Week of Advent 4
Year A/2

DAILY EUCHARIST (Red)
Habakkuk 2:1-4
Psalm 31:1-6
Hebrews 10:35 - 11:1 or Ephesians 2:19-22
John 20:24-29

MORNING PRAYER: Festivals
Job 42:1-6
Psalms 122, 123
1 Peter 1:3-9

EVENING PRAYER: Festivals
Isaiah 43:8-13
Psalms 124, 125, 126
John 14:1-7

COLLECT
Stir up your power, Lord, and come: 
and strengthen us by the might of your love; 
that, although we are hindered by our sins, 
your abundant grace and mercy may quickly come and save us; 
for you live and reign with the Father, 
in the unity of the Holy Spirit, 
one God, world without end.",Normal,Normal,3
Tuesday after Fourth Sunday of Advent,23/12/2025,,,,TRUE,FALSE,"Tuesday 23 December 2025

Tuesday after Fourth Sunday of Advent
Week of Advent 4
Year A/2

DAILY EUCHARIST (Violet)
Malachi 3:1-5
Psalm 25:1-14
Luke 1:57-66

DAILY PRAYER: Advent / Anticipation 
Baruch 4:21-29
Galatians 3:15-22
Luke 1:67-80 or Matthew 1:1-17

PSALMS
Morning: Psalms 127, 128
Evening: Psalms 129, 130, 131

COLLECT
Stir up your power, Lord, and come: 
and strengthen us by the might of your love; 
that, although we are hindered by our sins, 
your abundant grace and mercy may quickly come and save us; 
for you live and reign with the Father, 
in the unity of the Holy Spirit, 
one God, world without end.",Normal,Normal,3
Christmas Eve [2] Violet,24/12/2025,,,,TRUE,FALSE,"Wednesday 24 December 2025

Christmas Eve [2] Violet
Wednesday after Fourth Sunday of Advent
Week of Advent 4 / Christmas
Year A/2

DAILY EUCHARIST (Violet)
2 Samuel 7:1-16
Psalm 89:1-4, 19-29
Luke 1:67-79

MORNING PRAYER: Advent / Anticipation 
Baruch 4:36 - 5:9
Psalms 132, 133
Galatians 3:23 - 4:7
Matthew 1:18-25

EVENING PRAYER: Advent / Anticipation 
Isaiah 59:15b-21
Psalms 134, 135
Philippians 2:5-11

COLLECT Christmas at Midnight
O God, 
you have made this most holy night 
grow radiant with the brilliance of the true Light: 
grant that, as we have known the mystery of that Light on earth, 
so we may delight in him in heaven; 
through the same Jesus Christ, our Lord, 
who lives and reigns with you, 
in the unity of the Holy Spirit, 
one God, world without end.
",Normal,Normal,3
Christmas Day [1] White,25/12/2025,,,,TRUE,FALSE,"Thursday 25 December 2025

Christmas Day [1] White
Christmas
Year A/2

EUCHARIST
Any of these propers may be used at midnight or during the day:  Those listed under C should be used at least once during the Christmas season:

A
Isaiah 9:2-7
Psalm 96
Titus 2:11-14
Luke 2:1-14 (15-20) 

B
Isaiah 62:6-12
Psalm 97
Titus 3:4-7
Luke 2: (1-7) 8-20

C
Isaiah 52:7-10
Psalm 98
Hebrews 1:1-4 (5-12) 
John 1:1-14

MORNING PRAYER: Christmas and Epiphany / Incarnation 
Micah 4:1-5; 5:2-4
Psalm 19 or 45
1 John 4:7-16
John 3:31-36

EVENING PRAYER: Christmas and Epiphany / Incarnation 
Micah 4:1-5; 5:2-4
Psalms 85, 110
1 John 4:7-16
John 3:31-36

COLLECT (Christmas in the Early Morning)
This collect is suitable for use at any or all of the celebrations on Christmas Day and is to be used at Morning Prayer. It may be used for other celebrations during the week after Christmas if optional commemorations [6] are not kept on 29, 30 and 31 December.

O God our Father, 
the light of whose Word has come among us 
in the Holy Child of Bethlehem: 
grant that the radiance of that true light, 
which enlightens our minds by faith, 
may shine brightly through our words and deeds; 
through the same Jesus Christ our Lord, 
who lives and reigns with you, 
in the unity of the Holy Spirit, 
one God, world without end.

COLLECT (Christmas during the Day)
Also for use at Evening Prayer and may be used for other celebrations during the week after Christmas if optional commemorations [6] are not kept on 29, 30 and 31 December.

O God, 
who wonderfully created 
and yet more wonderfully restored 
the dignity of our human nature: 
grant that we may share in the divinity of Christ, 
who humbled himself to share in our humanity; 
who lives and reigns with you, 
in the unity of the Holy Spirit, 
one God, world without end.",Normal,Normal,3
"Stephen, Deacon and Martyr [4] Red",26/12/2025,,,,TRUE,FALSE,"Friday 26 December 2025

Stephen, Deacon and Martyr [4] Red
The Remaining Days of Christmas
Year A/2

DAILY EUCHARIST (Red)
Jeremiah 26:1-9, 12-15
Psalm 31:1-7, 16
Acts 6:8 - 7:2a, 51c-60
Matthew 23:34-39

MORNING PRAYER: Christmas and Epiphany / Incarnation/Festivals
2 Chronicles 24:17-22
Psalm 139
Acts 6:1-7

EVENING PRAYER: Christmas and Epiphany / Incarnation/Festivals
Wisdom of Solomon 4:7-15
Psalm 140
Acts 7:59 - 8:8

COLLECT
Grant, O Lord, that we may learn to love our enemies
by the example of your martyr, Saint Stephen,
who prayed to you for his persecutors;
for you live and reign with the Father,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"John, Apostle and Evangelist [4] White",27/12/2025,,,,TRUE,FALSE,"Saturday 27 December 2025

John, Apostle and Evangelist [4] White
The Remaining Days of Christmas
Year A/2

DAILY EUCHARIST (White)
Genesis 1 or Genesis 1:1-5, 12-19
Psalm 92:1-2, 11-14
1 John 1:1-9
John 20:1-8

MORNING PRAYER: Christmas and Epiphany / Incarnation/Festivals
Proverbs 8:22-30
Psalms 141, 142
John 13:20-35

EVENING PRAYER: Christmas and Epiphany / Incarnation/Festivals
Isaiah 44:1-8
Psalm 143
1 John 5:1-12

COLLECT
Merciful Lord, 
shed upon your people 
the bright beams of your light: 
that enlightened by the teaching of Saint John,
your apostle and evangelist, 
we may live in the light of your truth, 
and come at length to the fullness of eternal life;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
First Sunday after Christmas [2] White,28/12/2025,,,,TRUE,FALSE,"Sunday 28 December 2025

First Sunday after Christmas [2] White
Week of Christmas 1
Year A/2

EUCHARIST
Isaiah 63:7-9
Psalm 148
Hebrews 2:10-18
Matthew 2:13-23

DAILY PRAYER: Christmas and Epiphany / Incarnation 
Isaiah 35:1-10
Galatians 3:27 - 4:7
Luke 2:15-21

PSALMS
Morning: Psalm 144
Evening: Psalm 145

ALTERNATIVE PSALMS
Morning: Psalm 132
Evening: Psalm 105:1-9

COLLECT
O God, 
you make us glad with the yearly remembrance 
of the birth of your Son, Jesus Christ: 
grant that, as we joyfully receive him as our Saviour, 
so we may with confidence 
behold him as he comes to be our Judge; 
who lives and reigns with you, 
in the unity of the Holy Spirit, 
one God, world without end.",Normal,Normal,3
The Holy Innocents [4] White (transferred from 28 December),29/12/2025,,,,TRUE,FALSE,"Monday 29 December 2025

The Holy Innocents [4] White (transferred from 28 December)
Monday after the First Sunday after Christmas
Week of Christmas 1
Year A/2

DAILY EUCHARIST (White)
Jeremiah 31:15-17
Psalm 124
Revelation 21:1-7
Matthew 2:13-18

MORNING PRAYER: Christmas and Epiphany / Incarnation / Festivals
Isaiah 49:13-23
Psalm 146
Matthew 18:1-14

EVENING PRAYER: Christmas and Epiphany / Incarnation / Festivals
Isaiah 54:1-13
Psalm 147
Mark 10:13-16

COLLECT
Almighty God, our heavenly Father, 
whose Holy Innocents were slaughtered at the hand of Herod:
receive into the arms of your mercy, we pray, all innocent victims;
and, by your great might, frustrate the designs of evil tyrants,
and establish your rule of justice, love, and peace;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Josephine Butler, Social reformer, 1906 [6] White",30/12/2025,,,,TRUE,FALSE,"Tuesday 30 December 2025

Josephine Butler, Social reformer, 1906 [6] White
Tuesday after the First Sunday after Christmas
Week of Christmas 1
Year A/2

DAILY EUCHARIST (White)
1 John 2:12-17
Psalm 96:7-10
Luke 2:36-40

DAILY PRAYER: Christmas and Epiphany / Incarnation 
1 Kings 17:17-24
3 John 1-15
John 4:46-54

PSALMS
Morning: Psalm 148
Evening: Psalms 149, 150

COLLECT
O God, 
you make us glad with the yearly remembrance 
of the birth of your Son, Jesus Christ: 
grant that, as we joyfully receive him as our Saviour, 
so we may with confidence 
behold him as he comes to be our Judge; 
who lives and reigns with you, 
in the unity of the Holy Spirit, 
one God, world without end.",Normal,Normal,3
"John Wycliffe, Priest, 1384 [6] White",31/12/2025,,,,TRUE,FALSE,"Wednesday 31 December 2025 (Hogmanay)

John Wycliffe, Priest, 1384 [6] White
Wednesday after the First Sunday after Christmas
Week of Christmas 1
Year A/2

DAILY EUCHARIST (White)
1 John 2:18-21
Psalm 96:1-2, 11-13
John 1:1-18

MORNING PRAYER: Christmas and Epiphany / Incarnation 
1 Kings 3:5-14
Psalm: Free choice
James 4:13-17; 5:7-11
John 5:1-15

EVENING PRAYER: Christmas and Epiphany / Incarnation 
Isaiah 65:15b-25
Psalm: Free choice
Revelation 21:1-6

COLLECT
O God, 
you make us glad with the yearly remembrance 
of the birth of your Son, Jesus Christ: 
grant that, as we joyfully receive him as our Saviour, 
so we may with confidence 
behold him as he comes to be our Judge; 
who lives and reigns with you, 
in the unity of the Holy Spirit, 
one God, world without end.",Normal,Normal,3
The Naming of Jesus [2] White,01/01/2026,,,,TRUE,FALSE,"Thursday 1 January 2026 (New Year's Day)

The Naming of Jesus [2] White
Thursday after the First Sunday after Christmas
Week of Christmas 1
Year A/2

DAILY EUCHARIST (White)
Numbers 6:22-27
Psalm 8
Galatians 4:4-7 or Philippians 2:5-11
Luke 2:15-21

DAILY PRAYER: Christmas and Epiphany / Incarnation / Festivals 
Isaiah 62:1-5, 10-12
Revelation 19:11-16
Matthew 1:18-25

PSALMS
Morning: Psalms 1, 2
Evening: Psalms 3, 4

COLLECT
Eternal Father, 
who gave to your incarnate Son the holy name of Jesus
to be the sign of our salvation:
place in every heart, we pray, 
the love of him who is the Lord of every year 
and Saviour of the world;
who lives and reigns with you, 
in the unity of the Holy Spirit, 
one God, in time and for eternity.",Normal,Normal,3
